Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HomeTeamLP,AwayTeamLP,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2012-04-21,Blackburn,Norwich,2,0,H,45,46,70,52,28,43,0,3,-1,-1,-1,-1,-1,-1,-1,-1,34,10.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-25,-6,-15,-3,-11.0
2012-04-21,Bolton,Swansea,1,1,D,37,35,66,44,33,42,1,0,-1,-1,-1,-1,-1,-1,-1,-1,34,14.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-29,-9,-9,1,-7.0
2012-04-21,Fulham,Wigan,2,1,H,43,31,43,57,46,34,1,3,-1,-1,-1,-1,-1,-1,-1,-1,34,12.0,16.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,0,-26,12,-2,-4.0
2012-04-21,Newcastle,Stoke,3,0,H,53,32,42,48,62,43,3,0,-1,-1,-1,-1,-1,-1,-1,-1,35,21.0,11.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,11,-16,19,3,10.0
2012-04-21,QPR,Tottenham,1,0,H,38,57,57,39,34,62,0,0,-1,-1,-1,-1,-1,-1,-1,-1,35,21.0,4.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-19,18,-28,0,17.0
2012-04-22,Liverpool,West Brom,0,1,A,40,40,37,47,49,45,0,3,-1,-1,-1,-1,-1,-1,-1,-1,35,7.0,21.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,3,-7,4,-3,-14.0
2012-04-22,Man United,Everton,4,4,D,82,42,28,38,83,51,3,1,-1,-1,-1,-1,-1,-1,-1,-1,35,2.0,8.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,54,4,32,2,-6.0
2012-04-22,Wolves,Man City,0,2,A,34,85,73,27,23,80,1,3,-1,-1,-1,-1,-1,-1,-1,-1,35,15.0,5.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-39,58,-57,-2,10.0
2012-04-24,Aston Villa,Bolton,1,2,A,35,39,48,67,36,34,1,3,-1,-1,-1,-1,-1,-1,-1,-1,35,6.0,14.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-13,-28,2,-2,-8.0
2012-04-28,Everton,Fulham,4,0,H,42,45,38,44,51,46,1,3,-1,-1,-1,-1,-1,-1,-1,-1,35,8.0,12.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,4,1,5,-2,-4.0
2012-04-28,Norwich,Liverpool,0,3,A,47,40,58,37,43,49,0,0,-1,-1,-1,-1,-1,-1,-1,-1,35,21.0,7.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-11,3,-6,0,14.0
2012-04-28,Stoke,Arsenal,1,1,D,32,67,48,43,43,65,0,0,-1,-1,-1,-1,-1,-1,-1,-1,35,11.0,3.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-16,24,-22,0,8.0
2012-04-28,Sunderland,Bolton,2,2,D,42,39,41,67,44,34,1,3,-1,-1,-1,-1,-1,-1,-1,-1,35,13.0,14.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,1,-28,10,-2,-1.0
2012-04-28,Swansea,Wolves,4,4,D,39,34,45,75,44,24,1,0,-1,-1,-1,-1,-1,-1,-1,-1,36,21.0,15.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,-6,-41,20,1,6.0
2012-04-28,West Brom,Aston Villa,0,0,D,41,36,47,50,46,37,3,0,-1,-1,-1,-1,-1,-1,-1,-1,36,21.0,6.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,-6,-14,9,3,15.0
2012-04-28,Wigan,Newcastle,4,0,H,34,53,60,46,37,65,0,0,-1,-1,-1,-1,-1,-1,-1,-1,36,16.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-26,7,-28,0,-5.0
2012-04-29,Chelsea,QPR,6,1,H,62,39,39,57,61,34,3,3,-1,-1,-1,-1,-1,-1,-1,-1,36,1.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,23,-18,27,0,-20.0
2012-04-29,Tottenham,Blackburn,2,0,H,59,47,39,73,65,31,3,3,-1,-1,-1,-1,-1,-1,-1,-1,36,4.0,10.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,20,-26,34,0,-6.0
2012-04-30,Man City,Man United,1,0,H,87,86,27,32,83,83,3,1,-1,-1,-1,-1,-1,-1,-1,-1,36,5.0,2.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,60,54,0,2,3.0
2012-05-01,Liverpool,Fulham,0,1,A,43,45,37,48,49,49,3,0,-1,-1,-1,-1,-1,-1,-1,-1,36,7.0,12.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,6,-3,0,3,-5.0
2012-05-01,Stoke,Everton,1,1,D,33,46,49,38,44,52,1,3,-1,-1,-1,-1,-1,-1,-1,-1,36,11.0,8.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-16,8,-8,-2,3.0
2012-05-02,Bolton,Tottenham,1,4,A,41,59,69,39,34,65,1,3,-1,-1,-1,-1,-1,-1,-1,-1,36,14.0,4.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-28,20,-31,-2,10.0
2012-05-02,Chelsea,Newcastle,0,2,A,62,53,39,46,61,65,3,0,-1,-1,-1,-1,-1,-1,-1,-1,36,1.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,0,0,0,0,0,0,0,0,0,23,7,-4,3,-20.0
2012-05-05,Arsenal,Norwich,3,3,D,68,47,44,63,67,44,1,0,-1,-1,-1,-1,-1,-1,-1,-1,37,3.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,24,-16,23,1,-18.0
2012-05-06,Aston Villa,Tottenham,1,1,D,36,63,50,40,38,66,1,3,-1,-1,-1,-1,-1,-1,-1,-1,37,6.0,4.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,-14,23,-28,-2,2.0
2012-05-06,Bolton,West Brom,2,2,D,42,41,73,47,35,47,0,1,-1,-1,-1,-1,-1,-1,-1,-1,37,14.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-31,-6,-12,-1,-7.0
2012-05-06,Fulham,Sunderland,2,1,H,46,44,48,43,52,45,3,1,-1,-1,-1,-1,-1,-1,-1,-1,37,12.0,13.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-2,1,7,2,-1.0
2012-05-06,Man United,Swansea,2,0,H,86,43,33,49,86,44,0,1,-1,-1,-1,-1,-1,-1,-1,-1,37,2.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,53,-6,42,-1,-19.0
2012-05-06,Newcastle,Man City,0,2,A,55,88,46,27,65,86,3,3,-1,-1,-1,-1,-1,-1,-1,-1,37,21.0,5.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,9,61,-21,0,16.0
2012-05-06,QPR,Stoke,1,0,H,40,34,63,50,37,44,0,1,-1,-1,-1,-1,-1,-1,-1,-1,37,21.0,11.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-23,-16,-7,-1,10.0
2012-05-06,Wolves,Everton,0,0,D,38,47,79,39,25,53,1,1,-1,-1,-1,-1,-1,-1,-1,-1,37,15.0,8.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,-41,8,-28,0,7.0
2012-05-07,Blackburn,Wigan,0,1,A,47,38,75,60,31,40,0,3,-1,-1,-1,-1,-1,-1,-1,-1,37,10.0,16.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-28,-22,-9,-3,-6.0
2012-05-08,Liverpool,Chelsea,4,1,H,43,62,38,41,52,61,0,0,-1,-1,-1,-1,-1,-1,-1,-1,37,7.0,1.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,5,21,-9,0,6.0
2012-05-13,Chelsea,Blackburn,2,1,H,63,47,45,76,64,31,0,0,-1,-1,-1,-1,-1,-1,-1,-1,38,1.0,10.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,18,-29,33,0,-9.0
2012-05-13,Everton,Newcastle,3,1,H,47,55,39,48,53,65,1,0,-1,-1,-1,-1,-1,-1,-1,-1,37,8.0,21.0,[0 1 1 1 1],[0 1 1 1 1],1,0,0,0,0,0,0,0,0,0,8,7,-12,1,-13.0
2012-05-13,Man City,QPR,3,2,H,90,41,27,63,86,37,3,3,-1,-1,-1,-1,-1,-1,-1,-1,37,5.0,21.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,63,-22,49,0,-16.0
2012-05-13,Norwich,Aston Villa,2,0,H,50,37,66,51,44,38,1,1,-1,-1,-1,-1,-1,-1,-1,-1,37,21.0,6.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,-16,-14,6,0,15.0
2012-05-13,Stoke,Bolton,2,2,D,34,44,51,75,44,35,0,1,-1,-1,-1,-1,-1,-1,-1,-1,37,11.0,14.0,[0 1 1 1 1],[0 1 1 1 1],0,1,0,0,0,0,0,0,0,0,-17,-31,9,-1,-3.0
2012-05-13,Sunderland,Man United,0,1,A,45,88,45,33,45,86,0,3,-1,-1,-1,-1,-1,-1,-1,-1,37,13.0,2.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,0,55,-41,-3,11.0
2012-05-13,Swansea,Liverpool,1,0,H,43,47,51,39,44,52,0,3,-1,-1,-1,-1,-1,-1,-1,-1,37,21.0,7.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-8,8,-8,-3,14.0
2012-05-13,Tottenham,Fulham,2,0,H,64,48,41,49,66,52,1,3,-1,-1,-1,-1,-1,-1,-1,-1,37,4.0,12.0,[0 1 1 1 1],[1 0 0 0 0],1,3,0,0,0,0,0,0,0,0,23,-1,14,-2,-8.0
2012-05-13,West Brom,Arsenal,2,3,A,43,71,49,47,47,67,1,1,-1,-1,-1,-1,-1,-1,-1,-1,37,21.0,3.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,-6,24,-20,0,18.0
2012-05-13,Wigan,Wolves,3,2,H,39,38,60,79,40,25,3,1,-1,-1,-1,-1,-1,-1,-1,-1,37,16.0,15.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,-21,-41,15,2,1.0
2012-08-18,Arsenal,Sunderland,0,0,D,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,10.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0
2012-08-18,Fulham,Norwich,5,0,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8.0,21.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,-13.0
2012-08-18,Newcastle,Tottenham,2,1,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,12.0,5.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,7.0
2012-08-18,QPR,Swansea,0,5,A,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21.0,21.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0.0
2012-08-18,Reading,Stoke,1,1,D,0,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,21.0,13.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2012-08-18,West Brom,Liverpool,3,0,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,11.0,6.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,5.0
2012-08-18,West Ham,Aston Villa,1,0,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,20.0,9.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,11.0
2012-08-19,Man City,Southampton,3,2,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,21.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,-18.0
2012-08-19,Wigan,Chelsea,0,2,A,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16.0,2.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,-3,0,14.0
2012-08-20,Everton,Man United,1,0,H,0,0,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1.0,[0 0 0 0 0],[0 0 0 0 0],0,0,0,0,0,0,0,0,0,0,0,0,3,0,6.0
2012-08-22,Chelsea,Reading,4,2,H,2,1,0,1,6,1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,21.0,[1 0 0 0 0],[0 1 1 1 1],3,1,0,0,0,0,0,0,0,0,2,0,5,2,-19.0
2012-08-25,Aston Villa,Everton,1,3,A,0,1,1,0,0,6,0,3,-1,-1,-1,-1,-1,-1,-1,-1,2,9.0,7.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-1,1,-6,-3,2.0
2012-08-25,Chelsea,Newcastle,2,0,H,2,2,0,1,6,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,12.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,2,1,3,0,-10.0
2012-08-25,Man United,Fulham,3,2,H,0,5,1,0,3,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,8.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-1,5,0,-3,-7.0
2012-08-25,Norwich,QPR,1,1,D,0,0,5,5,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,21.0,21.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-5,-5,0,0,0.0
2012-08-25,Southampton,Wigan,0,2,A,2,0,3,2,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2,21.0,16.0,[0 1 1 1 1],[0 1 1 1 1],0,0,0,0,0,0,0,0,0,0,-1,-2,-3,0,5.0
2012-08-25,Swansea,West Ham,3,0,H,5,1,0,0,6,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,2,21.0,20.0,[1 0 0 0 0],[1 0 0 0 0],3,3,0,0,0,0,0,0,0,0,5,1,3,0,1.0
2012-08-25,Tottenham,West Brom,1,1,D,1,3,2,0,1,4,0,3,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,11.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-1,3,-3,-3,-6.0
2012-08-26,Liverpool,Man City,2,2,D,0,3,3,2,1,4,0,3,-1,-1,-1,-1,-1,-1,-1,-1,2,6.0,3.0,[0 1 1 1 1],[1 0 0 0 0],0,3,0,0,0,0,0,0,0,0,-3,1,-3,-3,3.0
2012-08-26,Stoke,Arsenal,0,0,D,1,0,1,0,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,2,13.0,4.0,[0 1 1 1 1],[0 1 1 1 1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0
2012-09-01,Man City,QPR,3,1,H,5,1,4,6,7,1,1,1,3,0,-1,-1,-1,-1,-1,-1,3,3.0,21.0,[0 2 1 1 1],[0 1 2 2 2],4,1,0,0,0,0,0,0,0,0,1,-5,6,3,-18.0
2012-09-01,Swansea,Sunderland,2,2,D,8,2,0,2,7,3,3,1,3,1,-1,-1,-1,-1,-1,-1,3,21.0,10.0,[1 1 0 0 0],[0 0 1 1 1],6,2,0,0,0,0,0,0,0,0,8,0,4,4,11.0
2012-09-01,Tottenham,Norwich,1,1,D,2,1,3,6,2,2,1,1,0,0,-1,-1,-1,-1,-1,-1,3,5.0,21.0,[0 1 2 2 2],[0 1 2 2 2],1,1,0,0,0,0,0,0,0,0,-1,-5,0,0,-16.0
2012-09-01,West Brom,Everton,2,0,H,4,4,1,1,7,6,1,3,3,3,-1,-1,-1,-1,-1,-1,3,11.0,7.0,[0 2 1 1 1],[1 1 0 0 0],4,6,0,0,0,0,0,0,0,0,3,3,1,-2,4.0
2012-09-01,West Ham,Fulham,3,0,H,1,7,3,3,6,3,0,0,3,3,-1,-1,-1,-1,-1,-1,3,20.0,8.0,[0 2 1 1 1],[0 2 1 1 1],3,3,0,0,0,0,0,0,0,0,-2,4,3,0,12.0
2012-09-01,Wigan,Stoke,2,2,D,2,1,2,1,4,3,3,1,0,1,-1,-1,-1,-1,-1,-1,3,16.0,13.0,[2 0 1 1 1],[0 0 1 1 1],3,2,0,0,0,0,0,0,0,0,0,0,1,1,3.0
2012-09-02,Liverpool,Arsenal,0,2,A,2,0,5,0,1,5,1,1,0,1,-1,-1,-1,-1,-1,-1,3,6.0,4.0,[0 1 2 2 2],[0 0 1 1 1],1,2,0,0,0,0,0,0,0,0,-3,0,-4,-1,2.0
2012-09-02,Newcastle,Aston Villa,1,1,D,2,1,3,4,4,1,0,0,3,0,-1,-1,-1,-1,-1,-1,3,12.0,9.0,[0 2 1 1 1],[0 0 1 1 1],3,0,0,0,0,0,0,0,0,0,-1,-3,3,3,3.0
2012-09-02,Southampton,Man United,2,3,A,2,3,5,3,0,6,0,3,0,0,-1,-1,-1,-1,-1,-1,3,21.0,1.0,[0 0 1 1 1],[2 0 1 1 1],0,3,0,0,0,0,0,0,0,0,-3,0,-6,-3,20.0
2012-09-15,Arsenal,Southampton,6,1,H,0,2,0,5,5,0,1,0,1,0,-1,-1,-1,-1,-1,-1,3,4.0,21.0,[0 0 1 1 1],[0 0 1 1 1],2,0,0,0,0,0,0,0,0,0,0,-3,5,2,-17.0
2012-09-15,Aston Villa,Swansea,2,0,H,2,10,5,2,4,7,1,1,0,3,0,3,-1,-1,-1,-1,4,9.0,21.0,[0 1 1 2 2],[0 2 2 1 1],1,7,0,0,0,0,0,0,0,0,-3,8,-3,-6,-12.0
2012-09-15,Fulham,West Brom,3,0,H,7,6,6,1,6,7,0,3,0,1,3,3,-1,-1,-1,-1,4,8.0,11.0,[0 0 2 1 1],[2 0 2 1 1],3,7,0,0,0,0,0,0,0,0,1,5,-1,-4,-3.0
2012-09-15,Man United,Wigan,4,0,H,6,4,5,4,9,4,3,1,3,3,0,0,-1,-1,-1,-1,4,1.0,16.0,[2 2 0 1 1],[0 3 1 2 2],6,4,0,0,0,0,0,0,0,0,1,0,5,2,-15.0
2012-09-15,Norwich,West Ham,0,0,D,2,4,7,3,3,7,1,3,1,0,0,3,-1,-1,-1,-1,4,21.0,20.0,[0 0 1 2 2],[2 0 2 1 1],2,6,0,0,0,0,0,0,0,0,-5,1,-4,-4,1.0
2012-09-15,QPR,Chelsea,0,0,D,2,8,9,2,2,10,0,3,1,3,0,3,-1,-1,-1,-1,4,21.0,2.0,[1 0 1 2 2],[1 1 1 0 0],1,9,0,0,0,0,0,0,0,0,-7,6,-8,-8,19.0
2012-09-15,Stoke,Man City,1,1,D,3,8,3,5,4,8,1,3,1,1,1,3,-1,-1,-1,-1,4,13.0,3.0,[0 0 0 1 1],[2 0 2 1 1],3,7,0,0,0,0,0,0,0,0,0,3,-4,-4,10.0
2012-09-15,Sunderland,Liverpool,1,1,D,3,2,3,7,4,2,1,0,1,1,1,0,-1,-1,-1,-1,4,10.0,6.0,[0 0 0 1 1],[1 0 1 2 2],3,1,0,0,0,0,0,0,0,0,0,-5,2,2,4.0
2012-09-16,Reading,Tottenham,1,3,A,4,3,8,4,1,5,0,1,0,1,1,0,-1,-1,-1,-1,4,21.0,5.0,[1 1 0 2 2],[0 0 1 2 2],1,2,0,0,0,0,0,0,0,0,-4,-1,-4,-1,16.0
2012-09-17,Everton,Newcastle,2,2,D,4,3,3,4,7,5,0,1,3,0,3,3,-1,-1,-1,-1,4,7.0,12.0,[0 2 2 1 1],[0 1 3 2 2],6,4,0,0,0,0,0,0,0,0,1,-1,2,2,-5.0
2012-09-22,Chelsea,Stoke,1,0,H,8,3,2,3,10,4,3,1,3,1,3,1,-1,-1,-1,-1,4,2.0,13.0,[1 1 1 0 0],[0 0 0 1 1],9,3,0,0,0,0,0,0,0,0,6,0,6,6,-11.0
2012-09-22,Southampton,Aston Villa,4,1,H,5,4,14,5,3,4,0,3,0,1,0,0,0,0,-1,-1,5,21.0,9.0,[0 0 0 0 1],[3 0 1 1 2],0,4,0,0,0,0,0,0,0,0,-9,-1,-1,-4,12.0
2012-09-22,Swansea,Everton,0,3,A,10,6,4,5,7,10,0,1,1,0,3,3,3,3,-1,-1,5,21.0,7.0,[1 0 3 3 2],[0 1 3 3 2],7,7,0,0,0,0,0,0,0,0,6,1,-3,0,14.0
2012-09-22,West Brom,Reading,1,0,H,6,4,4,9,10,2,0,0,3,0,1,0,3,1,-1,-1,5,11.0,21.0,[1 3 0 3 2],[1 1 1 0 2],7,1,0,0,0,0,0,0,0,0,2,-5,8,6,-10.0
2012-09-22,West Ham,Sunderland,1,1,D,4,4,3,4,8,7,1,1,3,1,0,1,3,1,-1,-1,5,20.0,10.0,[0 3 1 3 2],[0 0 0 0 1],7,4,0,0,0,0,0,0,0,0,1,0,1,3,10.0
2012-09-22,Wigan,Fulham,1,2,A,4,10,8,6,4,9,0,3,1,0,3,0,0,3,-1,-1,5,16.0,8.0,[1 0 3 1 2],[2 0 0 2 1],4,6,0,0,0,0,0,0,0,0,-4,4,-5,-2,8.0
2012-09-23,Liverpool,Man United,1,2,A,3,10,8,5,2,12,1,3,0,3,1,3,0,0,-1,-1,5,6.0,1.0,[0 1 0 1 2],[2 2 2 0 1],2,9,0,0,0,0,0,0,0,0,-5,5,-10,-7,5.0
2012-09-23,Man City,Arsenal,1,1,D,9,8,6,1,9,9,1,3,3,3,1,1,3,1,-1,-1,5,3.0,4.0,[0 2 0 2 1],[2 2 0 0 1],8,8,0,0,0,0,0,0,0,0,3,7,0,0,-1.0
2012-09-23,Newcastle,Norwich,1,0,H,5,2,6,7,8,3,1,1,1,1,0,1,3,0,-1,-1,5,12.0,21.0,[0 0 1 3 2],[0 0 0 1 2],5,3,0,0,0,0,0,0,0,0,-1,-5,5,2,-9.0
2012-09-23,Tottenham,QPR,2,1,H,6,2,5,9,8,2,3,1,1,0,1,1,0,0,-1,-1,5,5.0,21.0,[3 0 0 1 2],[0 1 0 1 2],5,2,0,0,0,0,0,0,0,0,1,-7,6,3,-16.0
2012-09-29,Arsenal,Chelsea,1,2,A,8,8,1,2,9,13,3,1,3,3,1,3,1,3,-1,-1,5,4.0,2.0,[2 2 0 0 1],[0 2 2 2 1],8,10,0,0,0,0,0,0,0,0,7,6,-4,-2,2.0
2012-09-29,Everton,Southampton,3,1,H,9,9,5,15,13,3,3,3,1,0,0,0,3,0,3,0,6,7.0,21.0,[2 0 1 2 2],[1 0 0 0 0],10,3,0,0,0,0,0,0,1,0,4,-6,10,7,-14.0
2012-09-29,Fulham,Man City,1,2,A,12,10,7,7,9,12,3,1,3,1,0,3,0,1,3,3,6,8.0,3.0,[1 1 0 0 1],[0 0 1 0 1],9,9,0,0,0,0,0,0,0,0,5,3,-3,0,5.0
2012-09-29,Man United,Tottenham,2,3,A,12,8,6,6,12,11,3,3,3,3,3,1,3,1,0,0,6,1.0,5.0,[1 1 1 1 0],[2 2 0 0 1],12,8,0,0,0,0,0,0,0,0,6,2,1,4,-4.0
2012-09-29,Norwich,Liverpool,2,5,A,2,4,8,10,3,5,0,0,1,1,1,0,1,1,0,0,6,21.0,6.0,[1 0 0 0 1],[1 0 1 0 1],3,2,0,0,0,0,0,0,0,0,-6,-6,-2,1,15.0
2012-09-29,Reading,Newcastle,2,2,D,6,6,11,6,3,9,1,3,0,1,0,1,0,0,1,3,6,21.0,12.0,[0 1 1 1 0],[2 0 0 1 2],2,8,0,0,0,0,0,0,0,0,-5,0,-6,-6,9.0
2012-09-29,Stoke,Swansea,2,0,H,4,10,5,7,7,7,0,0,1,0,1,1,1,3,1,3,6,13.0,21.0,[1 0 0 0 0],[1 1 0 2 2],4,7,0,0,0,0,0,0,0,0,-1,3,0,-3,-8.0
2012-09-29,Sunderland,Wigan,1,0,H,5,5,4,10,7,4,3,0,1,0,1,1,1,3,1,0,6,10.0,16.0,[1 0 0 0 0],[1 1 0 2 1],7,4,0,0,0,0,0,0,0,0,1,-5,3,3,-6.0
2012-09-30,Aston Villa,West Brom,1,1,D,5,7,9,4,5,11,0,3,3,0,1,3,0,1,0,3,6,9.0,11.0,[1 2 0 1 1],[2 1 2 0 2],4,10,0,0,0,0,0,0,0,0,-4,3,-6,-6,-2.0
2012-10-01,QPR,West Ham,1,2,A,3,5,11,4,2,11,0,1,1,1,0,3,1,0,0,3,6,21.0,20.0,[1 0 1 0 1],[0 0 2 1 2],2,8,0,0,0,0,0,0,0,0,-8,1,-9,-6,1.0
2012-10-06,Chelsea,Norwich,4,1,H,9,2,2,8,16,3,3,0,1,1,3,1,3,1,3,0,6,2.0,21.0,[1 0 1 1 1],[1 0 0 0 1],13,3,1,0,0,0,0,0,0,0,7,-6,13,10,-19.0
2012-10-06,Man City,Sunderland,3,0,H,12,5,8,7,15,8,3,0,1,3,1,1,3,1,1,1,7,3.0,10.0,[1 0 0 1 0],[1 2 0 0 0],9,6,0,0,0,0,0,0,0,0,4,-2,7,3,-7.0
2012-10-06,Swansea,Reading,2,2,D,10,8,9,13,8,3,0,1,0,1,0,0,1,0,3,0,7,21.0,21.0,[1 1 1 0 2],[0 0 1 1 1],4,2,0,0,0,0,0,0,1,0,1,-5,5,2,0.0
2012-10-06,West Brom,QPR,3,2,H,8,4,5,13,14,2,1,0,3,0,0,1,3,0,1,1,7,11.0,21.0,[0 2 1 2 0],[1 1 0 1 0],8,2,0,0,0,0,0,0,0,0,3,-9,12,6,-10.0
2012-10-06,West Ham,Arsenal,1,3,A,7,10,5,4,11,12,3,0,1,1,1,3,3,3,0,1,7,20.0,4.0,[2 0 0 2 1],[1 0 2 2 0],8,8,0,0,0,0,0,0,0,0,2,6,-1,0,16.0
